Timestamp,Volt_RMS,Current_RMS,Real_Power,PF,RAW_Packet
2023-06-26 09:28:44.187132,213.0,0.19,21.0,0.5189028910303929,"{""SeqId"":9796,""TimeStamp"":1687764524030,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.19,""Temp"":24,""RealPower"":21,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:29:00.207922,214.0,0.25,41.0,0.7663551401869159,"{""SeqId"":9797,""TimeStamp"":1687764540051,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.25,""Temp"":27,""RealPower"":41,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:29:16.226826,213.0,0.3,59.0,0.9233176838810642,"{""SeqId"":9798,""TimeStamp"":1687764556071,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.3,""Temp"":24,""RealPower"":59,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:29:32.245458,213.0,0.19,26.0,0.6424511984185817,"{""SeqId"":9799,""TimeStamp"":1687764572091,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.19,""Temp"":24,""RealPower"":26,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:29:48.304902,214.0,0.18,18.0,0.4672897196261683,"{""SeqId"":9800,""TimeStamp"":1687764588150,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":18,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:30:04.353063,213.0,0.18,19.0,0.49556598852373507,"{""SeqId"":9802,""TimeStamp"":1687764604190,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":19,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:30:20.366369,214.0,0.23,35.0,0.7110930516050387,"{""SeqId"":9803,""TimeStamp"":1687764620210,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.23,""Temp"":24,""RealPower"":35,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:30:36.403074,213.0,0.22,33.0,0.7042253521126761,"{""SeqId"":9804,""TimeStamp"":1687764636240,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.22,""Temp"":25,""RealPower"":33,""NettEnergy"":6.987,""CumulativeExportEnergy"":4.62,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:30:52.419590,214.0,0.23,38.0,0.7720438845997563,"{""SeqId"":9805,""TimeStamp"":1687764652260,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.23,""Temp"":27,""RealPower"":38,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:31:08.456500,213.0,0.25,43.0,0.8075117370892019,"{""SeqId"":9806,""TimeStamp"":1687764668281,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.25,""Temp"":24,""RealPower"":43,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:31:24.497878,214.0,0.21,28.0,0.6230529595015577,"{""SeqId"":9807,""TimeStamp"":1687764684340,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":28,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:31:40.518633,214.0,0.21,28.0,0.6230529595015577,"{""SeqId"":9808,""TimeStamp"":1687764700360,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":28,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:31:56.538594,214.0,0.22,33.0,0.7009345794392524,"{""SeqId"":9809,""TimeStamp"":1687764716380,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.22,""Temp"":24,""RealPower"":33,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:32:12.558151,214.0,0.2,27.0,0.630841121495327,"{""SeqId"":9810,""TimeStamp"":1687764732401,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.2,""Temp"":24,""RealPower"":27,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:32:28.576872,214.0,0.21,30.0,0.6675567423230975,"{""SeqId"":9811,""TimeStamp"":1687764748420,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.21,""Temp"":25,""RealPower"":30,""NettEnergy"":6.988,""CumulativeExportEnergy"":4.621,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:32:44.604602,213.0,0.24,41.0,0.8020344287949922,"{""SeqId"":9812,""TimeStamp"":1687764764440,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.24,""Temp"":25,""RealPower"":41,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:33:00.635715,214.0,0.21,30.0,0.6675567423230975,"{""SeqId"":9814,""TimeStamp"":1687764780480,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":30,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.034,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:33:16.693710,214.0,0.2,27.0,0.630841121495327,"{""SeqId"":9815,""TimeStamp"":1687764796540,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.2,""Temp"":24,""RealPower"":27,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:33:32.732853,213.0,0.45,84.0,0.8763693270735523,"{""SeqId"":9816,""TimeStamp"":1687764812570,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.45,""Temp"":24,""RealPower"":84,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:33:48.734335,214.0,0.17,21.0,0.577240241891149,"{""SeqId"":9817,""TimeStamp"":1687764828590,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.17,""Temp"":24,""RealPower"":21,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:34:04.782000,214.0,0.21,30.0,0.6675567423230975,"{""SeqId"":9818,""TimeStamp"":1687764844610,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":30,""NettEnergy"":6.989,""CumulativeExportEnergy"":4.622,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:34:20.777075,213.0,0.22,33.0,0.7042253521126761,"{""SeqId"":9819,""TimeStamp"":1687764860630,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.22,""Temp"":24,""RealPower"":33,""NettEnergy"":6.99,""CumulativeExportEnergy"":4.623,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:34:36.798801,213.0,0.14,14.0,0.4694835680751173,"{""SeqId"":9820,""TimeStamp"":1687764876651,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.14,""Temp"":24,""RealPower"":14,""NettEnergy"":6.99,""CumulativeExportEnergy"":4.623,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
